Date,Time,Tel,Confirmations,Label
20200810,0630,c3,0,0
20200810,0642,c3,0,0
20200810,0654,c3,0,0
20200810,0706,c3,0,0
20200810,0718,c3,0,0
20200810,0730,c3,0,0
20200810,0742,c3,0,0
20200810,0754,c3,0,0
20200810,0806,c3,0,0
20200810,0818,c3,0,0
20200810,0830,c3,0,0
20200810,0842,c3,0,0
20200810,0906,c3,0,0
20200810,0918,c3,0,0
20200810,0930,c3,0,0
20200810,0942,c3,0,0
20200810,1006,c3,0,0
20200810,1018,c3,0,0
20200810,1030,c3,0,0
20200810,1042,c3,0,0
20200810,1054,c3,0,0
20200810,1106,c3,0,0
20200810,1118,c3,0,0
20200810,1130,c3,0,0
20200810,1142,c3,0,0
20200810,1154,c3,0,0
20200810,1206,c3,0,0
20200810,1218,c3,0,0
20200810,1230,c3,0,0
20200810,1242,c3,0,0
20200810,1254,c3,0,0
20200810,1330,c3,0,0
20200810,1342,c3,0,0
20200810,1354,c3,0,0
20200810,1406,c3,0,0
20200810,1418,c3,0,0
20200810,1430,c3,0,0
20200810,1442,c3,0,0
20200810,1506,c3,0,0
20200810,1518,c3,0,0
20200810,1530,c3,0,0
20200810,1542,c3,0,0
20200810,1554,c3,0,0
20200810,1606,c3,0,0
20200810,1618,c3,0,0
20200810,1630,c3,0,0
20200810,1642,c3,0,0
20200810,1731,c3,0,0
20200810,1742,c3,0,0
20200810,1754,c3,0,0
20200810,1806,c3,0,0
20200810,1818,c3,0,0
20200810,1830,c3,0,0
20200810,1842,c3,0,0
20200810,1854,c3,0,0
20200810,1906,c3,0,0
20200810,1918,c3,0,0
20200810,1930,c3,0,0
20200810,1942,c3,0,0
20200810,1954,c3,0,0
20200810,2006,c3,0,0
20200810,2018,c3,0,0
20200810,2030,c3,0,0
20200810,2042,c3,0,0
20200810,2118,c3,0,0
20200810,2130,c3,0,0
20200810,2142,c3,0,0
20200810,2154,c3,0,0
20200810,2206,c3,0,0
20200810,2218,c3,0,0
20200810,2230,c3,0,0
20200810,2306,c3,0,0
20200810,2318,c3,0,0
20200810,2330,c3,0,0
20200810,2342,c3,0,0
20200810,2354,c3,0,0
20200811,0006,c3,0,0
20200811,0018,c3,0,0
20200811,0030,c3,0,0
20200811,0042,c3,0,0
20200811,0054,c3,0,0
20200811,0130,c3,0,0
20200811,0142,c3,0,0
20200811,0154,c3,0,0
20200811,0206,c3,0,0
20200811,0230,c3,0,0
20200811,0242,c3,0,0
20200811,0306,c3,0,0
20200811,0318,c3,0,0
20200811,0330,c3,0,0
20200811,0342,c3,0,0
20200811,0354,c3,0,0
20200811,0406,c3,0,0
20200811,0418,c3,0,0
20200811,0430,c3,0,0
20200811,0442,c3,0,0
20200811,0454,c3,0,0
20200811,0506,c3,0,0
20200811,0518,c3,0,0
20200811,0530,c3,0,0
20200811,0542,c3,0,0
20200811,0554,c3,0,0
20200811,0606,c3,0,0
20200811,0618,c3,0,0
20200811,0630,c3,0,0
20200811,0642,c3,0,0
20200811,0654,c3,0,0
20200811,0706,c3,0,0
20200811,0718,c3,0,0
20200811,0730,c3,0,0
20200811,0742,c3,0,0
20200811,0754,c3,0,0
20200811,0806,c3,0,0
20200811,0818,c3,0,0
20200811,0830,c3,0,0
20200811,0842,c3,0,0
20200811,0906,c3,0,0
20200811,0918,c3,0,0
20200811,0930,c3,0,0
20200811,0942,c3,0,0
20200811,0954,c3,0,0
20200811,1006,c3,0,0
20200811,1018,c3,0,0
20200811,1030,c3,0,0
20200811,1042,c3,0,0
20200811,1054,c3,0,0
20200811,1106,c3,0,0
20200811,1118,c3,0,0
20200811,1130,c3,0,0
20200811,1142,c3,0,0
20200811,1154,c3,0,0
20200811,1218,c3,0,0
20200811,1230,c3,0,0
20200811,1242,c3,0,0
20200811,1254,c3,0,0
20200811,1330,c3,0,0
20200811,1342,c3,0,0
20200811,1354,c3,0,0
20200811,1406,c3,0,0
20200811,1418,c3,0,0
20200811,1430,c3,0,0
20200811,1442,c3,0,0
20200811,1506,c3,0,0
20200811,1518,c3,0,0
20200811,1530,c3,0,0
20200811,1542,c3,0,0
20200811,1554,c3,0,0
20200811,1606,c3,0,0
20200811,1618,c3,0,0
20200811,1630,c3,0,0
20200811,1642,c3,0,0
20200811,1654,c3,0,0
20200811,1706,c3,0,0
20200811,1718,c3,0,0
20200811,1730,c3,0,0
20200811,1742,c3,0,0
20200811,1754,c3,0,0
20200811,1806,c3,0,0
20200811,1818,c3,0,0
20200811,1830,c3,0,0
20200811,1842,c3,0,0
20200811,1854,c3,0,0
20200811,1906,c3,0,0
20200811,1918,c3,0,0
20200811,1930,c3,0,0
20200811,1942,c3,0,0
20200811,1954,c3,0,0
20200811,2006,c3,0,0
20200811,2018,c3,0,0
20200811,2030,c3,0,0
20200811,2042,c3,0,0
20200811,2118,c3,1,1
20200811,2130,c3,1,1
20200811,2142,c3,1,1
20200811,2154,c3,1,1
20200811,2206,c3,1,1
20200811,2218,c3,1,1
20200811,2230,c3,1,1
20200811,2306,c3,1,1
20200811,2318,c3,1,1
20200811,2330,c3,1,1
20200811,2342,c3,1,1
20200811,2354,c3,1,1
20200812,0006,c3,1,1
20200812,0018,c3,1,1
20200812,0030,c3,1,1
20200812,0042,c3,1,1
20200812,0054,c3,1,1
20200812,0130,c3,0,0
20200812,0142,c3,0,0
20200812,0154,c3,0,0
20200812,0206,c3,0,0
20200812,0218,c3,0,0
20200812,0230,c3,0,0
20200812,0242,c3,0,0
20200812,0306,c3,0,0
20200812,0318,c3,0,0
20200812,0330,c3,0,0
20200812,0342,c3,0,0
20200812,0354,c3,0,0
20200812,0406,c3,0,0
20200812,0418,c3,0,0
20200812,0430,c3,0,0
20200812,0442,c3,0,0
20200812,0454,c3,0,0
20200812,0506,c3,0,0
20200812,0518,c3,0,0
20200812,0530,c3,0,0
20200812,0542,c3,0,0
20200812,0554,c3,0,0
20200812,0606,c3,0,0
20200812,0618,c3,0,0
20200812,0630,c3,0,0
20200812,0642,c3,0,0
20200812,0654,c3,0,0
20200812,0706,c3,0,0
20200812,0718,c3,0,0
20200812,0730,c3,0,0
20200812,0742,c3,0,0
20200812,0754,c3,0,0
20200812,0806,c3,0,0
20200812,0818,c3,0,0
20200812,0830,c3,0,0
20200812,0842,c3,0,0
20200812,0906,c3,0,0
20200812,0918,c3,0,0
20200812,0930,c3,0,0
20200812,0942,c3,0,0
20200812,0954,c3,0,0
20200812,1006,c3,0,0
20200812,1018,c3,0,0
20200812,1030,c3,0,0
20200812,1042,c3,0,0
20200812,1054,c3,0,0
20200812,1106,c3,0,0
20200812,1118,c3,0,0
20200812,1130,c3,0,0
20200812,1142,c3,0,0
20200812,1154,c3,0,0
20200812,1206,c3,0,0
20200812,1218,c3,0,0
20200812,1230,c3,0,0
20200812,1242,c3,0,0
20200812,1254,c3,0,0
20200812,1330,c3,0,0
20200812,1342,c3,0,0
20200812,1354,c3,0,0
20200812,1406,c3,0,0
20200812,1418,c3,0,0
20200812,1430,c3,0,0
20200812,1442,c3,0,0
20200812,1510,c3,0,0
20200812,1521,c3,0,0
20200812,1531,c3,0,0
20200812,1542,c3,0,0
20200812,1554,c3,0,0
20200812,1606,c3,0,0
20200812,1618,c3,0,0
20200812,1630,c3,0,0
20200812,1642,c3,0,0
20200812,1654,c3,0,0
20200812,1706,c3,0,0
20200812,1718,c3,0,0
20200812,1730,c3,0,0
20200812,1742,c3,0,0
20200812,1754,c3,0,0
20200812,1806,c3,0,0
20200812,1818,c3,0,0
20200812,1830,c3,0,0
20200812,1842,c3,0,0
20200812,1854,c3,0,0
20200812,1906,c3,0,0
20200812,1918,c3,0,0
20200812,1930,c3,0,0
20200812,1942,c3,0,0
20200812,1954,c3,0,0
20200812,2006,c3,0,0
20200812,2018,c3,0,0
20200812,2030,c3,0,0
20200812,2118,c3,0,0
20200812,2130,c3,0,0
20200812,2142,c3,0,0
20200812,2154,c3,0,0
20200812,2206,c3,0,0
20200812,2218,c3,0,0
20200812,2230,c3,0,0
20200812,2306,c3,0,0
20200812,2318,c3,0,0
20200812,2330,c3,0,0
20200812,2342,c3,0,0
20200812,2354,c3,0,0
20200813,0006,c3,0,0
20200813,0018,c3,0,0
20200813,0030,c3,1,1
20200813,0042,c3,2,1
20200813,0054,c3,2,1
20200813,0130,c3,1,1
20200813,0142,c3,1,1
20200813,0154,c3,1,1
20200813,0206,c3,1,1
20200813,0218,c3,1,1
20200813,0230,c3,1,1
20200813,0242,c3,2,1
20200813,0306,c3,1,1
20200813,0318,c3,1,1
20200813,0330,c3,2,1
20200813,0342,c3,2,1
20200813,0354,c3,2,1
20200813,0406,c3,1,1
20200813,0418,c3,1,1
20200813,0430,c3,1,1
20200813,0442,c3,2,1
20200813,0454,c3,2,1
20200813,0506,c3,2,1
20200813,0518,c3,2,1
20200813,0530,c3,2,1
20200813,0542,c3,2,1
20200813,0554,c3,2,1
20200813,0606,c3,1,1
20200813,0618,c3,1,1
20200813,0630,c3,1,1
20200813,0642,c3,0,0
20200813,0654,c3,0,0
20200813,0706,c3,0,0
20200813,0718,c3,0,0
20200813,0730,c3,0,0
20200813,0742,c3,0,0
20200813,0754,c3,0,0
20200813,0806,c3,0,0
20200813,0818,c3,0,0
20200813,0830,c3,0,0
20200813,0842,c3,0,0
20200813,0906,c3,0,0
20200813,0930,c3,0,0
20200813,0942,c3,0,0
20200813,0954,c3,0,0
20200813,1006,c3,0,0
20200813,1018,c3,0,0
20200813,1030,c3,0,0
20200813,1042,c3,0,0
20200813,1054,c3,0,0
20200813,1106,c3,0,0
20200813,1118,c3,0,0
20200813,1130,c3,0,0
20200813,1142,c3,0,0
20200813,1154,c3,0,0
20200813,1206,c3,0,0
20200813,1218,c3,0,0
20200813,1230,c3,0,0
20200813,1242,c3,0,0
20200813,1254,c3,0,0
20200813,1342,c3,0,0
20200813,1354,c3,0,0
20200813,1406,c3,0,0
20200813,1418,c3,0,0
20200813,1430,c3,0,0
20200813,1442,c3,0,0
20200813,1506,c3,0,0
20200813,1518,c3,0,0
20200813,1530,c3,0,0
20200813,1542,c3,0,0
20200813,1554,c3,0,0
20200813,1606,c3,0,0
20200813,1618,c3,0,0
20200813,1630,c3,0,0
20200813,1642,c3,0,0
20200813,1654,c3,0,0
20200813,1706,c3,0,0
20200813,1718,c3,0,0
20200813,1730,c3,0,0
20200813,1742,c3,0,0
20200813,1754,c3,0,0
20200813,1806,c3,0,0
20200813,1818,c3,0,0
20200813,1830,c3,0,0
20200813,1842,c3,0,0
20200813,1854,c3,0,0
20200813,1906,c3,0,0
20200813,1918,c3,0,0
20200813,1930,c3,0,0
20200813,1942,c3,0,0
20200813,1954,c3,0,0
20200813,2006,c3,0,0
20200813,2018,c3,0,0
20200813,2030,c3,0,0
20200813,2118,c3,0,0
20200813,2130,c3,0,0
20200813,2142,c3,0,0
20200813,2154,c3,0,0
20200813,2206,c3,0,0
20200813,2218,c3,0,0
20200813,2230,c3,0,0
20200813,2306,c3,0,0
20200813,2318,c3,0,0
20200813,2330,c3,0,0
20200813,2342,c3,0,0
20200813,2354,c3,0,0
20200814,0006,c3,0,0
20200814,0018,c3,0,0
20200814,0030,c3,0,0
20200814,0042,c3,0,0
20200814,0054,c3,0,0
20200814,0130,c3,0,0
20200814,0142,c3,0,0
20200814,0154,c3,0,0
20200814,0218,c3,0,0
20200814,0230,c3,0,0
20200814,0242,c3,0,0
20200814,0306,c3,0,0
20200814,0318,c3,0,0
20200814,0330,c3,0,0
20200814,0422,c3,0,0
20200814,0432,c3,0,0
20200814,0444,c3,0,0
20200814,0454,c3,0,0
20200814,0506,c3,0,0
20200814,0518,c3,0,0
20200814,0530,c3,0,0
20200814,0542,c3,0,0
20200814,0618,c3,0,0
20200814,0630,c3,0,0
20200814,0718,c3,0,0
20200814,0730,c3,0,0
20200814,0742,c3,0,0
20200814,0806,c3,0,0
20200814,0830,c3,0,0
20200814,0842,c3,0,0
20200814,0906,c3,0,0
20200814,0930,c3,0,0
20200814,0942,c3,0,0
20200814,0954,c3,0,0
20200814,1006,c3,0,0
20200814,1018,c3,0,0
20200814,1042,c3,0,0
20200814,1054,c3,0,0
20200814,1106,c3,0,0
20200814,1118,c3,0,0
20200814,1130,c3,0,0
20200814,1142,c3,0,0
20200814,1154,c3,0,0
20200814,1206,c3,0,0
20200814,1218,c3,0,0
20200814,1230,c3,0,0
20200814,1242,c3,0,0
20200814,1254,c3,0,0
20200814,1330,c3,0,0
20200814,1342,c3,0,0
20200814,1354,c3,0,0
20200814,1406,c3,0,0
20200814,1418,c3,0,0
20200814,1430,c3,0,0
20200814,1442,c3,0,0
20200814,1506,c3,0,0
20200814,1518,c3,0,0
20200814,1530,c3,0,0
20200814,1542,c3,0,0
20200814,1554,c3,0,0
20200814,1641,c3,0,0
20200814,1654,c3,0,0
20200814,1706,c3,0,0
20200814,1718,c3,0,0
20200814,1730,c3,0,0
20200814,1742,c3,0,0
20200814,1754,c3,0,0
20200814,1806,c3,0,0
20200814,1818,c3,0,0
20200814,1830,c3,0,0
20200814,1842,c3,0,0
20200814,1854,c3,0,0
20200814,1906,c3,0,0
20200814,1918,c3,0,0
20200814,1930,c3,0,0
20200814,1942,c3,0,0
20200814,1954,c3,0,0
20200814,2006,c3,0,0
20200814,2018,c3,0,0
20200814,2030,c3,0,0
20200814,2042,c3,0,0
20200814,2118,c3,0,0
20200814,2130,c3,0,0
20200814,2142,c3,0,0
20200814,2154,c3,0,0
20200814,2206,c3,0,0
20200814,2218,c3,0,0
20200814,2230,c3,0,0
20200814,2306,c3,0,0
20200814,2318,c3,0,0
20200814,2330,c3,0,0
20200814,2342,c3,0,0
20200814,2354,c3,0,0
20200815,0006,c3,0,0
20200815,0018,c3,0,0
20200815,0030,c3,0,0
20200815,0042,c3,0,0
20200815,0054,c3,0,0
20200815,0130,c3,0,0
20200815,0142,c3,0,0
20200815,0154,c3,0,0
20200815,0206,c3,0,0
20200815,0218,c3,0,0
20200815,0230,c3,0,0
20200815,0242,c3,0,0
20200815,0306,c3,0,0
20200815,0318,c3,0,0
20200815,0330,c3,0,0
20200815,0342,c3,0,0
20200815,0354,c3,0,0
20200815,0406,c3,0,0
20200815,0418,c3,0,0
20200815,0430,c3,0,0
20200815,0442,c3,0,0
20200815,0454,c3,0,0
20200815,0506,c3,0,0
20200815,0518,c3,0,0
20200815,0530,c3,0,0
20200815,0542,c3,0,0
20200815,0554,c3,0,0
20200815,0606,c3,0,0
20200815,0618,c3,0,0
20200815,0630,c3,0,0
20200815,0654,c3,0,0
20200815,0706,c3,0,0
20200815,0718,c3,0,0
20200815,0730,c3,0,0
20200815,0742,c3,0,0
20200815,0754,c3,0,0
20200815,0806,c3,0,0
20200815,0818,c3,0,0
20200815,0830,c3,0,0
20200815,0842,c3,0,0
20200815,0906,c3,0,0
20200815,0918,c3,0,0
20200815,0930,c3,0,0
20200815,0942,c3,0,0
20200815,0954,c3,0,0
20200815,1006,c3,0,0
20200815,1018,c3,0,0
20200815,1030,c3,0,0
20200815,1042,c3,0,0
20200815,1054,c3,0,0
20200815,1106,c3,0,0
20200815,1118,c3,0,0
20200815,1130,c3,0,0
20200815,1142,c3,0,0
20200815,1154,c3,0,0
20200815,1206,c3,0,0
20200815,1230,c3,0,0
20200815,1242,c3,0,0
20200815,1254,c3,0,0
20200815,1330,c3,0,0
20200815,1342,c3,0,0
20200815,1354,c3,0,0
20200815,1406,c3,0,0
20200815,1418,c3,0,0
20200815,1430,c3,0,0
20200815,1442,c3,0,0
20200815,1506,c3,0,0
20200815,1518,c3,0,0
20200815,1530,c3,0,0
20200815,1542,c3,0,0
20200815,1554,c3,0,0
20200815,1606,c3,0,0
20200815,1618,c3,0,0
20200815,1630,c3,0,0
20200815,1642,c3,0,0
20200815,1654,c3,0,0
20200815,1706,c3,0,0
20200815,1718,c3,0,0
20200815,1730,c3,0,0
20200815,1742,c3,0,0
20200815,1754,c3,0,0
20200815,1806,c3,0,0
20200815,1818,c3,0,0
20200815,1830,c3,0,0
20200815,1842,c3,0,0
20200815,1854,c3,0,0
20200815,1906,c3,0,0
20200815,1918,c3,0,0
20200815,1930,c3,0,0
20200815,1942,c3,0,0
20200815,1954,c3,0,0
20200815,2006,c3,0,0
20200815,2018,c3,0,0
20200815,2030,c3,0,0
20200815,2042,c3,0,0
20200815,2118,c3,0,0
20200815,2130,c3,0,0
20200815,2142,c3,0,0
20200815,2154,c3,0,0
20200815,2206,c3,0,0
20200815,2218,c3,0,0
20200815,2230,c3,0,0
20200815,2306,c3,0,0
20200815,2318,c3,0,0
20200815,2330,c3,0,0
20200815,2342,c3,0,0
20200815,2354,c3,0,0
20200816,0006,c3,0,0
20200816,0018,c3,0,0
20200816,0030,c3,0,0
20200816,0042,c3,0,0
20200816,0054,c3,0,0
20200816,0130,c3,0,0
20200816,0142,c3,0,0
20200816,0154,c3,0,0
20200816,0206,c3,0,0
20200816,0218,c3,0,0
20200816,0230,c3,0,0
20200816,0242,c3,0,0
20200816,0306,c3,0,0
20200816,0318,c3,0,0
20200816,0330,c3,0,0
20200816,0342,c3,0,0
20200816,0354,c3,0,0
20200816,0406,c3,0,0
20200816,0418,c3,0,0
20200816,0430,c3,0,0
20200816,0442,c3,0,0
20200816,0454,c3,0,0
20200816,0506,c3,0,0
20200816,0518,c3,0,0
20200816,0530,c3,0,0
20200816,0542,c3,0,0
20200816,0554,c3,0,0
20200816,0606,c3,0,0
20200816,0618,c3,0,0
20200816,0630,c3,0,0
20200816,0642,c3,0,0
20200816,0654,c3,0,0
20200816,0706,c3,0,0
20200816,0718,c3,0,0
20200816,0730,c3,0,0
20200816,0742,c3,0,0
20200816,0754,c3,0,0
20200816,0806,c3,0,0
20200816,0818,c3,0,0
20200816,0830,c3,0,0
20200816,0842,c3,0,0
20200816,0906,c3,0,0
20200816,0918,c3,0,0
20200816,0930,c3,0,0
20200816,0942,c3,0,0
20200816,0954,c3,0,0
20200816,1006,c3,0,0
20200816,1018,c3,0,0
20200816,1030,c3,0,0
20200816,1042,c3,0,0
20200816,1054,c3,0,0
20200816,1106,c3,0,0
20200816,1118,c3,0,0
20200816,1130,c3,0,0
20200816,1142,c3,0,0
20200816,1154,c3,0,0
20200816,1206,c3,0,0
20200816,1218,c3,0,0
20200816,1230,c3,0,0
20200816,1242,c3,0,0
20200816,1254,c3,0,0
20200816,1330,c3,0,0
20200816,1342,c3,0,0
20200816,1354,c3,0,0
20200816,1406,c3,0,0
20200816,1418,c3,0,0
20200816,1430,c3,0,0
20200816,1442,c3,0,0
20200816,1510,c3,0,0
20200816,1520,c3,0,0
20200816,1531,c3,0,0
20200816,1542,c3,0,0
20200816,1554,c3,0,0
20200816,1606,c3,0,0
20200816,1618,c3,0,0
20200816,1630,c3,0,0
20200816,1642,c3,0,0
20200816,1654,c3,0,0
20200816,1706,c3,0,0
20200816,1718,c3,0,0
20200816,1730,c3,0,0
20200816,1742,c3,0,0
20200816,1754,c3,0,0
20200816,1806,c3,0,0
20200816,1818,c3,0,0
20200816,1830,c3,0,0
20200816,1842,c3,0,0
20200816,1854,c3,0,0
20200816,1906,c3,0,0
20200816,1918,c3,0,0
20200816,1930,c3,0,0
20200816,1942,c3,0,0
20200816,1954,c3,0,0
20200816,2006,c3,0,0
20200816,2018,c3,0,0
20200816,2030,c3,0,0
20200816,2118,c3,0,0
20200816,2130,c3,0,0
20200816,2142,c3,0,0
20200816,2154,c3,0,0
20200816,2206,c3,0,0
20200816,2218,c3,0,0
20200816,2230,c3,0,0
20200816,2306,c3,0,0
20200816,2318,c3,0,0
20200816,2330,c3,0,0
20200816,2342,c3,0,0
20200816,2354,c3,0,0
20200817,0006,c3,0,0
20200817,0018,c3,0,0
20200817,0030,c3,0,0
20200817,0042,c3,0,0
20200817,0054,c3,0,0
20200817,0130,c3,0,0
20200817,0142,c3,0,0
20200817,0154,c3,0,0
20200817,0206,c3,0,0
20200817,0218,c3,0,0
20200817,0230,c3,0,0
20200817,0242,c3,0,0
20200817,0306,c3,0,0
20200817,0318,c3,0,0
20200817,0330,c3,0,0
20200817,0342,c3,0,0
20200817,0354,c3,0,0
20200817,0406,c3,0,0
20200817,0418,c3,0,0
20200817,0430,c3,0,0
20200817,0442,c3,0,0
20200817,0454,c3,0,0
20200817,0506,c3,0,0
20200817,0518,c3,0,0
20200817,0542,c3,0,0
20200817,0554,c3,0,0
20200817,0606,c3,0,0
20200817,0618,c3,0,0
20200817,0630,c3,0,0
20200817,0642,c3,0,0
20200817,0654,c3,0,0
20200817,0706,c3,0,0
20200817,0718,c3,0,0
20200817,0730,c3,0,0
20200817,0742,c3,0,0
20200817,0754,c3,0,0
20200817,0806,c3,0,0
20200817,0818,c3,0,0
20200817,0830,c3,0,0
20200817,0842,c3,0,0
20200817,0906,c3,0,0
20200817,0918,c3,0,0
20200817,0930,c3,0,0
20200817,0942,c3,0,0
20200817,0954,c3,0,0
20200817,1006,c3,0,0
20200817,1018,c3,0,0
20200817,1030,c3,0,0
20200817,1042,c3,0,0
20200817,1054,c3,0,0
20200817,1106,c3,0,0
20200817,1118,c3,0,0
20200817,1130,c3,0,0
20200817,1142,c3,0,0
20200817,1154,c3,0,0
20200817,1206,c3,0,0
20200817,1218,c3,0,0
20200817,1230,c3,0,0
20200817,1242,c3,0,0
20200817,1254,c3,0,0
20200817,1330,c3,0,0
20200817,1342,c3,1,1
20200817,1354,c3,1,1
20200817,1406,c3,1,1
20200817,1418,c3,1,1
20200817,1430,c3,1,1
20200817,1442,c3,1,1
20200817,1506,c3,1,1
20200817,1518,c3,0,0
20200817,1530,c3,0,0
20200817,1542,c3,1,1
20200817,1554,c3,1,1
20200817,1606,c3,1,1
20200817,1618,c3,1,1
20200817,1630,c3,1,1
20200817,1642,c3,1,1
20200817,1805,c3,1,1
20200817,1830,c3,1,1
20200817,1842,c3,1,1
20200817,1854,c3,1,1
20200817,1906,c3,1,1
20200817,1918,c3,1,1
20200817,1930,c3,1,1
20200817,1942,c3,1,1
20200817,1954,c3,1,1
20200817,2006,c3,1,1
20200817,2018,c3,1,1
20200817,2030,c3,1,1
20200817,2042,c3,2,1
20200817,2118,c3,1,1
20200817,2130,c3,1,1
20200817,2142,c3,1,1
20200817,2154,c3,1,1
20200817,2206,c3,1,1
20200817,2218,c3,1,1
20200817,2230,c3,1,1
20200817,2306,c3,1,1
20200817,2318,c3,0,0
20200817,2330,c3,0,0
20200817,2342,c3,0,0
20200817,2354,c3,0,0
20200818,0006,c3,0,0
20200818,0018,c3,0,0
20200818,0030,c3,0,0
20200818,0042,c3,0,0
20200818,0054,c3,0,0
20200818,0130,c3,0,0
20200818,0142,c3,0,0
20200818,0154,c3,0,0
20200818,0206,c3,0,0
20200818,0218,c3,0,0
20200818,0230,c3,0,0
20200818,0242,c3,0,0
20200818,0306,c3,0,0
20200818,0318,c3,0,0
20200818,0330,c3,0,0
20200818,0342,c3,0,0
20200818,0354,c3,0,0
20200818,0406,c3,0,0
20200818,0418,c3,0,0
20200818,0430,c3,0,0
20200818,0442,c3,0,0
20200818,0454,c3,0,0
20200818,0506,c3,0,0
20200818,0518,c3,0,0
20200818,0530,c3,0,0
20200818,0542,c3,0,0
20200818,0554,c3,0,0
20200818,0606,c3,0,0
20200818,0618,c3,0,0
20200818,0630,c3,0,0
20200818,0642,c3,0,0
20200818,0654,c3,0,0
20200818,0706,c3,0,0
20200818,0718,c3,0,0
20200818,0730,c3,0,0
20200818,0742,c3,0,0
20200818,0754,c3,0,0
20200818,0806,c3,0,0
20200818,0818,c3,0,0
20200818,0830,c3,0,0
20200818,0842,c3,0,0
20200818,0906,c3,0,0
20200818,0918,c3,0,0
20200818,0930,c3,0,0
20200818,0942,c3,0,0
20200818,0954,c3,0,0
20200818,1006,c3,0,0
20200818,1018,c3,0,0
20200818,1030,c3,0,0
20200818,1042,c3,0,0
20200818,1054,c3,0,0
20200818,1106,c3,0,0
20200818,1118,c3,0,0
20200818,1130,c3,0,0
20200818,1142,c3,0,0
20200818,1154,c3,0,0
20200818,1206,c3,0,0
20200818,1218,c3,0,0
20200818,1230,c3,0,0
20200818,1242,c3,0,0
20200818,1254,c3,0,0
20200818,1330,c3,0,0
20200818,1342,c3,0,0
20200818,1354,c3,0,0
20200818,1406,c3,0,0
20200818,1418,c3,0,0
20200818,1430,c3,0,0
20200818,1442,c3,0,0
20200818,1506,c3,0,0
20200818,1518,c3,0,0
20200818,1530,c3,0,0
20200818,1542,c3,0,0
20200818,1554,c3,0,0
20200818,1606,c3,0,0
20200818,1618,c3,0,0
20200818,1630,c3,0,0
20200818,1642,c3,0,0
20200818,1654,c3,0,0
20200818,1706,c3,0,0
20200818,1718,c3,0,0
20200818,1730,c3,0,0
20200818,1742,c3,0,0
20200818,1754,c3,0,0
20200818,1806,c3,0,0
20200818,1818,c3,0,0
20200818,1830,c3,0,0
20200818,1842,c3,0,0
20200818,1854,c3,0,0
20200818,1906,c3,0,0
20200818,1918,c3,0,0
20200818,1930,c3,0,0
20200818,1942,c3,0,0
20200818,1954,c3,0,0
20200818,2006,c3,0,0
20200818,2018,c3,0,0
20200818,2030,c3,0,0
20200818,2042,c3,0,0
20200818,2118,c3,0,0
20200818,2130,c3,0,0
20200818,2142,c3,0,0
20200818,2154,c3,0,0
20200818,2206,c3,0,0
20200818,2218,c3,0,0
20200818,2230,c3,0,0
20200818,2306,c3,0,0
20200818,2318,c3,0,0
20200818,2330,c3,0,0
20200818,2342,c3,0,0
20200818,2354,c3,0,0
20200819,0006,c3,0,0
20200819,0018,c3,0,0
20200819,0030,c3,0,0
20200819,0042,c3,0,0
20200819,0054,c3,0,0
20200819,0130,c3,0,0
20200819,0142,c3,0,0
20200819,0154,c3,0,0
20200819,0206,c3,0,0
20200819,0218,c3,0,0
20200819,0230,c3,0,0
20200819,0242,c3,0,0
20200819,0306,c3,0,0
20200819,0318,c3,0,0
20200819,0330,c3,0,0
20200819,0354,c3,0,0
20200819,0406,c3,0,0
20200819,0418,c3,0,0
20200819,0430,c3,0,0
20200819,0442,c3,0,0
20200819,0454,c3,0,0
20200819,0506,c3,0,0
20200819,0518,c3,0,0
20200819,0530,c3,0,0
20200819,0542,c3,0,0
20200819,0554,c3,0,0
20200819,0606,c3,0,0
20200819,0618,c3,0,0
20200819,0630,c3,0,0
20200819,0642,c3,0,0
20200819,0654,c3,0,0
20200819,0706,c3,0,0
20200819,0718,c3,0,0
20200819,0730,c3,0,0
20200819,0742,c3,0,0
20200819,0754,c3,0,0
20200819,0806,c3,0,0
20200819,0818,c3,0,0
20200819,0830,c3,0,0
20200819,0842,c3,0,0
20200819,0906,c3,0,0
20200819,0918,c3,0,0
20200819,0930,c3,0,0
20200819,0942,c3,0,0
20200819,0954,c3,0,0
20200819,1006,c3,0,0
20200819,1018,c3,0,0
20200819,1030,c3,0,0
20200819,1042,c3,0,0
20200819,1054,c3,0,0
20200819,1106,c3,0,0
20200819,1118,c3,0,0
20200819,1130,c3,0,0
20200819,1142,c3,0,0
20200819,1154,c3,0,0
20200819,1206,c3,0,0
20200819,1230,c3,0,0
20200819,1242,c3,0,0
20200819,1254,c3,0,0
20200819,1330,c3,0,0
20200819,1342,c3,0,0
20200819,1354,c3,0,0
20200819,1406,c3,0,0
20200819,1418,c3,0,0
20200819,1430,c3,0,0
20200819,1442,c3,0,0
20200819,1510,c3,0,0
20200819,1521,c3,0,0
20200819,1531,c3,0,0
20200819,1542,c3,0,0
20200819,1554,c3,0,0
20200819,1606,c3,0,0
20200819,1618,c3,0,0
20200819,1630,c3,0,0
20200819,1642,c3,0,0
20200819,1654,c3,0,0
20200819,1706,c3,0,0
20200819,1718,c3,0,0
20200819,1730,c3,0,0
20200819,1742,c3,0,0
20200819,1754,c3,0,0
20200819,1806,c3,0,0
20200819,1818,c3,0,0
